CDREDE;DE;CODMUN;MUN;CATEG;TIPOESC;COD_ESC;NOMESC;AL_ALEMAO_DU;AL_ESPANHOL_DU;AL_FRANCES_DU;AL_INGLES_DU;AL_ITALIANO_DU;AL_JAPONES_DU;AL_MANDARIM_DU;TOTAL_AL_DU;AL_ALEMAO_SAB_SEMANA;AL_ESPANHOL_SAB_SEMANA;AL_FRANCES_SAB_SEMANA;AL_INGLES_SAB_SEMANA;AL_ITALIANO_SAB_SEMANA;AL_JAPONES_SAB_SEMANA;AL_MANDARIM_SAB_SEMANA;TOTAL_AL_SAB_SEMANA;AL_ALEMAO_SAB;AL_ESPANHOL_SAB;AL_FRANCES_SAB;AL_INGLES_SAB;AL_ITALIANO_SAB;AL_JAPONES_SAB;AL_MANDARIM_SAB;TOTAL_AL_SAB;CL_ALEMAO_DU;CL_ESPANHOL_DU;CL_FRANCES_DU;CL_INGLES_DU;CL_ITALIANO_DU;CL_JAPONES_DU;CL_MANDARIM_DU;TOTAL_CL_DU;CL_ALEMAO_SAB_SEMANA;CL_ESPANHOL_SAB_SEMANA;CL_FRANCES_SAB_SEMANA;CL_INGLES_SAB_SEMANA;CL_ITALIANO_SAB_SEMANA;CL_JAPONES_SAB_SEMANA;CL_MANDARIM_SAB_SEMANA;TOTAL_CL_SAB_SEMANA;CL_ALEMAO_SAB;CL_ESPANHOL_SAB;CL_FRANCES_SAB;CL_INGLES_SAB;CL_ITALIANO_SAB;CL_JAPONES_SAB;CL_MANDARIM_SAB;TOTAL_CL_SAB;TOTAL_TOTAL_AL;TOTAL_TOTAL_CL
20509;SAO CARLOS;637;SAO CARLOS;2;6;457711;CEL JTO A EE ALVARO GUIAO DOUTOR;50;181;45;86;19;0;0;381;0;0;0;0;0;0;0;0;22;116;6;34;47;0;0;225;4;10;3;3;2;0;0;22;0;0;0;0;0;0;0;0;2;5;1;1;2;0;0;11;606;33
20510;SAO JOAQUIM DA BARRA;642;SAO JOAQUIM DA BARRA;2;6;459720;CEL JTO A EE MANOEL GOUVEIA DE LIMA;0;55;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;4
20601;BAURU;209;BAURU;2;6;985582;CEL JTO A EE CHRISTINO CABRAL PROF;0;136;0;50;0;90;0;276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;2;0;4;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;17
20601;BAURU;416;LENCOIS PAULISTA;2;6;458211;CEL JTO A EE VIRGILIO CAPOANI;0;250;0;46;0;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;4;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;19
20602;JAU;289;DOIS CORREGOS;2;6;459598;CEL JTO A EE JOSE ALVES MIRA;0;61;26;22;0;0;0;109;0;0;0;0;0;0;0;0;0;121;0;32;0;0;0;153;0;2;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;5;262;9
20602;JAU;401;JAU;2;6;985348;CEL JTO A EE MAJOR PRADO;0;268;87;71;0;0;0;426;0;0;0;0;0;0;0;0;0;112;0;73;0;0;0;185;0;14;5;2;0;0;0;21;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;6;611;27
20701;CATANDUVA;260;CATANDUVA;2;6;363613;CEL JTO A EE BARAO DO RIO BRANCO;0;107;42;59;29;0;19;256;0;0;0;0;0;0;0;0;0;150;0;31;8;0;9;198;0;6;2;2;1;0;1;12;0;0;0;0;0;0;0;0;0;6;0;1;1;0;1;9;454;21
20702;FERNANDOPOLIS;304;FERNANDOPOLIS;2;6;985824;CEL JTO A EE JOAQUIM ANTONIO PEREIRA;0;225;32;102;21;0;0;380;0;0;0;0;0;0;0;0;0;123;24;22;0;0;0;169;0;10;1;3;1;0;0;15;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;7;549;22
20703;JALES;614;SANTA FE DO SUL;2;6;985806;CEL JTO A EE ITAEL DE MATOS PROFESSOR;0;236;43;58;7;0;0;344;0;0;0;0;0;0;0;0;0;145;5;67;0;0;0;217;0;12;2;2;1;0;0;17;0;0;0;0;0;0;0;0;0;6;1;2;0;0;0;9;561;26
20710;SAO JOSE DO RIO PRETO;478;NOVA GRANADA;2;6;985399;CEL JTO A EE FRANCISCO MARQUES PINTO;0;58;23;34;0;0;0;115;0;0;0;0;0;0;0;0;0;152;0;34;25;0;0;211;0;2;1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;8;326;12
20803;BIRIGUI;214;BIRIGUI;2;6;433640;CEL JTO A EE STELIO MACHADO LOUREIRO PROFESSOR;0;337;0;47;0;0;0;384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;3;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;18
20901;ADAMANTINA;150;ADAMANTINA;2;6;985429;CEL JTO A EE FLEURIDES CAVALINI MENECHINO PROFA;0;12;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2
20901;ADAMANTINA;292;DRACENA;2;6;458090;CEL JTO A EE ENGENHEIRO ISAC PEREIRA GARCEZ;0;15;0;14;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;3
20901;ADAMANTINA;408;JUNQUEIROPOLIS;2;6;458119;CEL JTO A EE IDENE RODRIGUES DOS SANTOS PROF;0;159;0;35;0;0;0;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;8
21001;ASSIS;503;PARAGUACU PAULISTA;2;6;985521;CEL JTO A EE DIVA FIGUEIREDO DA SILVEIRA;0;9;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1
21003;MARILIA;315;GARCA;2;6;985491;CEL JTO A EE PROFA LYDIA YVONE GOMES MARQUES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;29;30;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;4;95;4
21003;MARILIA;548;POMPEIA;2;6;459768;CEL JTO A EE CULTURA E LIBERDADE;0;92;0;0;0;9;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;10
21004;OURINHOS;495;OURINHOS;2;6;363625;CEL JTO A EE DOMINGOS CAMERLINGO CALO;0;16;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;133;0;32;0;0;0;165;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;8;181;9
21004;OURINHOS;612;SANTA CRUZ DO RIO PARDO;2;6;460230;CEL JTO A EE LEONIDAS DO AMARAL VIEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;65;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;7;143;7
21102;REGISTRO;574;REGISTRO;2;6;985533;CEL JTO A EE FABIO BARRETO DOUTOR;0;289;0;89;0;66;0;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;4;0;4;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;22
